CarID,Manufacturer,Model,Engine size,Features,Fuel_Type,Year_of_Manufacturing,Mileage,Price,DealerName,DealerCity,Latitude,Longitude,ServiceID,Date_of_Service,ServiceType,Cost_of_Service,AccidentID,Date_of_Accident,Description,Cost_of_Repair,Severity
C05049,Porsche,911,3.5,Heated Seats,Petrol,2009,90179,41323,Wilcox LLC,Cambridge,51.862216,-1.160736,S15192,11/07/2021,Clutch Replacement,365,A07526,13/02/2025,Fender scratch from curb,1232,Minor
C05049,Porsche,911,3.5,Cruise Control,Petrol,2009,90179,41323,Wilcox LLC,Cambridge,51.862216,-1.160736,S15192,11/07/2021,Clutch Replacement,365,A07527,18/08/2024,Parking lot scrape,494,Major
C05049,Porsche,911,3.5,Heated Seats,Petrol,2009,90179,41323,Wilcox LLC,Cambridge,51.862216,-1.160736,S15192,11/07/2021,Clutch Replacement,365,A07527,18/08/2024,Parking lot scrape,494,Major
C05049,Porsche,911,3.5,Cruise Control,Petrol,2009,90179,41323,Wilcox LLC,Cambridge,51.862216,-1.160736,S15191,06/01/2024,Oil Change,70,A07526,13/02/2025,Fender scratch from curb,1232,Minor
C05049,Porsche,911,3.5,Heated Seats,Petrol,2009,90179,41323,Wilcox LLC,Cambridge,51.862216,-1.160736,S15191,06/01/2024,Oil Change,70,A07526,13/02/2025,Fender scratch from curb,1232,Minor
C05049,Porsche,911,3.5,Cruise Control,Petrol,2009,90179,41323,Wilcox LLC,Cambridge,51.862216,-1.160736,S15191,06/01/2024,Oil Change,70,A07527,18/08/2024,Parking lot scrape,494,Major
C05049,Porsche,911,3.5,Heated Seats,Petrol,2009,90179,41323,Wilcox LLC,Cambridge,51.862216,-1.160736,S15191,06/01/2024,Oil Change,70,A07527,18/08/2024,Parking lot scrape,494,Major
C29187,Ford,Fiesta,1,Air Conditioning,Petrol,2014,57433,11269,Turner-Walton,Norwich,51.047234,-0.354412,,,,,A43864,03/11/2021,Damage from pothole incident,1523,Minor
C29187,Ford,Fiesta,1,Cruise Control,Petrol,2014,57433,11269,Turner-Walton,Norwich,51.047234,-0.354412,,,,,A43864,03/11/2021,Damage from pothole incident,1523,Minor
C29187,Ford,Fiesta,1,Sunroof,Petrol,2014,57433,11269,Turner-Walton,Norwich,51.047234,-0.354412,,,,,A43864,03/11/2021,Damage from pothole incident,1523,Minor
C29187,Ford,Fiesta,1,Navigation,Petrol,2014,57433,11269,Turner-Walton,Norwich,51.047234,-0.354412,,,,,A43864,03/11/2021,Damage from pothole incident,1523,Minor
C29187,Ford,Fiesta,1,Air Conditioning,Petrol,2014,57433,11269,Turner-Walton,Norwich,51.047234,-0.354412,,,,,A43865,24/08/2021,Head-on collision,3476,Severe
C29187,Ford,Fiesta,1,Cruise Control,Petrol,2014,57433,11269,Turner-Walton,Norwich,51.047234,-0.354412,,,,,A43865,24/08/2021,Head-on collision,3476,Severe
C29187,Ford,Fiesta,1,Sunroof,Petrol,2014,57433,11269,Turner-Walton,Norwich,51.047234,-0.354412,,,,,A43865,24/08/2021,Head-on collision,3476,Severe
C29187,Ford,Fiesta,1,Navigation,Petrol,2014,57433,11269,Turner-Walton,Norwich,51.047234,-0.354412,,,,,A43865,24/08/2021,Head-on collision,3476,Severe
C29187,Ford,Fiesta,1,Air Conditioning,Petrol,2014,57433,11269,Turner-Walton,Norwich,51.047234,-0.354412,,,,,A43866,24/06/2024,Minor parking lot accident,2690,Major
C29187,Ford,Fiesta,1,Cruise Control,Petrol,2014,57433,11269,Turner-Walton,Norwich,51.047234,-0.354412,,,,,A43866,24/06/2024,Minor parking lot accident,2690,Major
C29187,Ford,Fiesta,1,Sunroof,Petrol,2014,57433,11269,Turner-Walton,Norwich,51.047234,-0.354412,,,,,A43866,24/06/2024,Minor parking lot accident,2690,Major
C29187,Ford,Fiesta,1,Navigation,Petrol,2014,57433,11269,Turner-Walton,Norwich,51.047234,-0.354412,,,,,A43866,24/06/2024,Minor parking lot accident,2690,Major
C30709,VW,Passat,1.8,Heated Seats,Diesel,2018,37123,35654,"Carlson, Whitaker and Barrett",Luton,52.744646,-1.185679,S92305,07/06/2022,Oil Change,280,A46111,22/03/2022,Windshield damage,2454,Minor
C30709,VW,Passat,1.8,Navigation,Diesel,2018,37123,35654,"Carlson, Whitaker and Barrett",Luton,52.744646,-1.185679,S92305,07/06/2022,Oil Change,280,A46111,22/03/2022,Windshield damage,2454,Minor
C30709,VW,Passat,1.8,Sunroof,Diesel,2018,37123,35654,"Carlson, Whitaker and Barrett",Luton,52.744646,-1.185679,S92305,07/06/2022,Oil Change,280,A46111,22/03/2022,Windshield damage,2454,Minor
C30709,VW,Passat,1.8,Cruise Control,Diesel,2018,37123,35654,"Carlson, Whitaker and Barrett",Luton,52.744646,-1.185679,S92305,07/06/2022,Oil Change,280,A46111,22/03/2022,Windshield damage,2454,Minor
C20147,BMW,Z4,3,Cruise Control,Petrol,1990,189943,2278,Macdonald Inc,Hull,52.499102,-2.33015,S60632,22/01/2021,Wheel Alignment,411,A30280,03/01/2025,Side swipe from passing vehicle,719,Major
C20147,BMW,Z4,3,Sunroof,Petrol,1990,189943,2278,Macdonald Inc,Hull,52.499102,-2.33015,S60632,22/01/2021,Wheel Alignment,411,A30280,03/01/2025,Side swipe from passing vehicle,719,Major
C20147,BMW,Z4,3,Cruise Control,Petrol,1990,189943,2278,Macdonald Inc,Hull,52.499102,-2.33015,S60633,04/12/2024,Coolant Flush,417,A30280,03/01/2025,Side swipe from passing vehicle,719,Major
C20147,BMW,Z4,3,Sunroof,Petrol,1990,189943,2278,Macdonald Inc,Hull,52.499102,-2.33015,S60633,04/12/2024,Coolant Flush,417,A30280,03/01/2025,Side swipe from passing vehicle,719,Major
C32250,Ford,Mondeo,2,Navigation,Diesel,1996,164815,3243,Adams-Kelly,Belfast,54.545088,-2.034983,S96919,08/04/2022,Transmission Check,467,,,,,
C32250,Ford,Mondeo,2,Navigation,Diesel,1996,164815,3243,Adams-Kelly,Belfast,54.545088,-2.034983,S96921,25/10/2023,Suspension Check,286,,,,,
C32250,Ford,Mondeo,2,Navigation,Diesel,1996,164815,3243,Adams-Kelly,Belfast,54.545088,-2.034983,S96922,14/05/2023,Tire Replacement,462,,,,,
C04970,Toyota,Prius,1.4,Air Conditioning,Hybrid,2013,78673,19568,Macdonald Inc,Hull,52.499102,-2.33015,S14964,12/10/2021,Coolant Flush,373,A07384,30/06/2025,Minor collision at roundabout,1336,Moderate
C04970,Toyota,Prius,1.4,Air Conditioning,Hybrid,2013,78673,19568,Macdonald Inc,Hull,52.499102,-2.33015,S14964,12/10/2021,Coolant Flush,373,A07385,08/01/2024,Minor parking lot accident,950,Severe
C30526,Toyota,Prius,1,Bluetooth,Hybrid,2014,48492,21533,Johnson and Sons,Derby,50.88672,-1.056824,,,,,A45848,20/10/2023,Door dent from tight parking,494,Severe
C30526,Toyota,Prius,1,Sunroof,Hybrid,2014,48492,21533,Johnson and Sons,Derby,50.88672,-1.056824,,,,,A45848,20/10/2023,Door dent from tight parking,494,Severe
C30526,Toyota,Prius,1,Heated Seats,Hybrid,2014,48492,21533,Johnson and Sons,Derby,50.88672,-1.056824,,,,,A45848,20/10/2023,Door dent from tight parking,494,Severe
C30526,Toyota,Prius,1,Navigation,Hybrid,2014,48492,21533,Johnson and Sons,Derby,50.88672,-1.056824,,,,,A45848,20/10/2023,Door dent from tight parking,494,Severe
C18495,BMW,Z4,3,Heated Seats,Petrol,2010,85610,19801,Adams-Kelly,Belfast,54.545088,-2.034983,,,,,A27778,18/12/2021,Door dent from tight parking,3170,Moderate
C18495,BMW,Z4,3,Air Conditioning,Petrol,2010,85610,19801,Adams-Kelly,Belfast,54.545088,-2.034983,,,,,A27778,18/12/2021,Door dent from tight parking,3170,Moderate
C38065,Toyota,RAV4,2,Air Conditioning,Hybrid,2013,93288,24808,"Bailey, Grant and Carter",Sunderland,50.747838,-2.092458,S114260,19/08/2025,Major Service,407,A57196,25/08/2023,Front-end collision,2674,Minor
C38065,Toyota,RAV4,2,Heated Seats,Hybrid,2013,93288,24808,"Bailey, Grant and Carter",Sunderland,50.747838,-2.092458,S114260,19/08/2025,Major Service,407,A57196,25/08/2023,Front-end collision,2674,Minor
C38065,Toyota,RAV4,2,Air Conditioning,Hybrid,2013,93288,24808,"Bailey, Grant and Carter",Sunderland,50.747838,-2.092458,S114260,19/08/2025,Major Service,407,A57197,12/11/2024,Minor collision at roundabout,1003,Minor
C38065,Toyota,RAV4,2,Heated Seats,Hybrid,2013,93288,24808,"Bailey, Grant and Carter",Sunderland,50.747838,-2.092458,S114260,19/08/2025,Major Service,407,A57197,12/11/2024,Minor collision at roundabout,1003,Minor
C41837,BMW,Z4,2.4,Sunroof,Petrol,2001,77524,10280,Gonzales-Morales,Liverpool,54.099828,-1.796849,S125648,04/10/2023,Spark Plug Replacement,370,A62967,15/06/2022,Scratched paint on rear bumper,4937,Major
C41837,BMW,Z4,2.4,Heated Seats,Petrol,2001,77524,10280,Gonzales-Morales,Liverpool,54.099828,-1.796849,S125648,04/10/2023,Spark Plug Replacement,370,A62967,15/06/2022,Scratched paint on rear bumper,4937,Major
C41837,BMW,Z4,2.4,Cruise Control,Petrol,2001,77524,10280,Gonzales-Morales,Liverpool,54.099828,-1.796849,S125648,04/10/2023,Spark Plug Replacement,370,A62967,15/06/2022,Scratched paint on rear bumper,4937,Major
C41837,BMW,Z4,2.4,Sunroof,Petrol,2001,77524,10280,Gonzales-Morales,Liverpool,54.099828,-1.796849,S125648,04/10/2023,Spark Plug Replacement,370,A62968,18/11/2022,Collision with pole,1298,Major
C41837,BMW,Z4,2.4,Heated Seats,Petrol,2001,77524,10280,Gonzales-Morales,Liverpool,54.099828,-1.796849,S125648,04/10/2023,Spark Plug Replacement,370,A62968,18/11/2022,Collision with pole,1298,Major
C41837,BMW,Z4,2.4,Cruise Control,Petrol,2001,77524,10280,Gonzales-Morales,Liverpool,54.099828,-1.796849,S125648,04/10/2023,Spark Plug Replacement,370,A62968,18/11/2022,Collision with pole,1298,Major
C41837,BMW,Z4,2.4,Sunroof,Petrol,2001,77524,10280,Gonzales-Morales,Liverpool,54.099828,-1.796849,S125648,04/10/2023,Spark Plug Replacement,370,A62969,10/07/2022,Head-on collision,556,Minor
C41837,BMW,Z4,2.4,Heated Seats,Petrol,2001,77524,10280,Gonzales-Morales,Liverpool,54.099828,-1.796849,S125648,04/10/2023,Spark Plug Replacement,370,A62969,10/07/2022,Head-on collision,556,Minor
C41837,BMW,Z4,2.4,Cruise Control,Petrol,2001,77524,10280,Gonzales-Morales,Liverpool,54.099828,-1.796849,S125648,04/10/2023,Spark Plug Replacement,370,A62969,10/07/2022,Head-on collision,556,Minor
C41837,BMW,Z4,2.4,Sunroof,Petrol,2001,77524,10280,Gonzales-Morales,Liverpool,54.099828,-1.796849,S125647,09/06/2023,Battery Replacement,497,A62967,15/06/2022,Scratched paint on rear bumper,4937,Major
C41837,BMW,Z4,2.4,Heated Seats,Petrol,2001,77524,10280,Gonzales-Morales,Liverpool,54.099828,-1.796849,S125647,09/06/2023,Battery Replacement,497,A62967,15/06/2022,Scratched paint on rear bumper,4937,Major
C41837,BMW,Z4,2.4,Cruise Control,Petrol,2001,77524,10280,Gonzales-Morales,Liverpool,54.099828,-1.796849,S125647,09/06/2023,Battery Replacement,497,A62967,15/06/2022,Scratched paint on rear bumper,4937,Major
C41837,BMW,Z4,2.4,Sunroof,Petrol,2001,77524,10280,Gonzales-Morales,Liverpool,54.099828,-1.796849,S125647,09/06/2023,Battery Replacement,497,A62968,18/11/2022,Collision with pole,1298,Major
C41837,BMW,Z4,2.4,Heated Seats,Petrol,2001,77524,10280,Gonzales-Morales,Liverpool,54.099828,-1.796849,S125647,09/06/2023,Battery Replacement,497,A62968,18/11/2022,Collision with pole,1298,Major
C41837,BMW,Z4,2.4,Cruise Control,Petrol,2001,77524,10280,Gonzales-Morales,Liverpool,54.099828,-1.796849,S125647,09/06/2023,Battery Replacement,497,A62968,18/11/2022,Collision with pole,1298,Major
C41837,BMW,Z4,2.4,Sunroof,Petrol,2001,77524,10280,Gonzales-Morales,Liverpool,54.099828,-1.796849,S125647,09/06/2023,Battery Replacement,497,A62969,10/07/2022,Head-on collision,556,Minor
C41837,BMW,Z4,2.4,Heated Seats,Petrol,2001,77524,10280,Gonzales-Morales,Liverpool,54.099828,-1.796849,S125647,09/06/2023,Battery Replacement,497,A62969,10/07/2022,Head-on collision,556,Minor
C41837,BMW,Z4,2.4,Cruise Control,Petrol,2001,77524,10280,Gonzales-Morales,Liverpool,54.099828,-1.796849,S125647,09/06/2023,Battery Replacement,497,A62969,10/07/2022,Head-on collision,556,Minor
C32753,Ford,Mondeo,1.8,Heated Seats,Diesel,1996,176571,2785,"Wagner, Cobb and Jenkins",Newcastle upon Tyne,53.290375,0.750833,,,,,,,,,
C32753,Ford,Mondeo,1.8,Sunroof,Diesel,1996,176571,2785,"Wagner, Cobb and Jenkins",Newcastle upon Tyne,53.290375,0.750833,,,,,,,,,
C20074,VW,Polo,1,Air Conditioning,Petrol,2021,10856,24210,"Brooks, Thomas and Davis",Woking,54.537631,-1.230474,,,,,A30160,04/07/2023,Hood dent from minor crash,2322,Moderate
C20074,VW,Polo,1,Navigation,Petrol,2021,10856,24210,"Brooks, Thomas and Davis",Woking,54.537631,-1.230474,,,,,A30160,04/07/2023,Hood dent from minor crash,2322,Moderate
C20074,VW,Polo,1,Air Conditioning,Petrol,2021,10856,24210,"Brooks, Thomas and Davis",Woking,54.537631,-1.230474,,,,,A30161,12/07/2023,Head-on collision,540,Minor
C20074,VW,Polo,1,Navigation,Petrol,2021,10856,24210,"Brooks, Thomas and Davis",Woking,54.537631,-1.230474,,,,,A30161,12/07/2023,Head-on collision,540,Minor
C20074,VW,Polo,1,Air Conditioning,Petrol,2021,10856,24210,"Brooks, Thomas and Davis",Woking,54.537631,-1.230474,,,,,A30162,07/12/2022,Rear-end hit at traffic light,3122,Major
C20074,VW,Polo,1,Navigation,Petrol,2021,10856,24210,"Brooks, Thomas and Davis",Woking,54.537631,-1.230474,,,,,A30162,07/12/2022,Rear-end hit at traffic light,3122,Major
C26274,Ford,Focus,1.6,Navigation,Petrol,2014,44977,22342,Gonzales-Morales,Liverpool,54.099828,-1.796849,S79136,24/10/2020,Battery Replacement,269,A39527,30/04/2022,Windshield damage,3169,Major
C26274,Ford,Focus,1.6,Bluetooth,Petrol,2014,44977,22342,Gonzales-Morales,Liverpool,54.099828,-1.796849,S79136,24/10/2020,Battery Replacement,269,A39527,30/04/2022,Windshield damage,3169,Major
C26274,Ford,Focus,1.6,Cruise Control,Petrol,2014,44977,22342,Gonzales-Morales,Liverpool,54.099828,-1.796849,S79136,24/10/2020,Battery Replacement,269,A39527,30/04/2022,Windshield damage,3169,Major
C26274,Ford,Focus,1.6,Navigation,Petrol,2014,44977,22342,Gonzales-Morales,Liverpool,54.099828,-1.796849,S79137,13/11/2022,Brake Replacement,55,A39527,30/04/2022,Windshield damage,3169,Major
C26274,Ford,Focus,1.6,Bluetooth,Petrol,2014,44977,22342,Gonzales-Morales,Liverpool,54.099828,-1.796849,S79137,13/11/2022,Brake Replacement,55,A39527,30/04/2022,Windshield damage,3169,Major
C26274,Ford,Focus,1.6,Cruise Control,Petrol,2014,44977,22342,Gonzales-Morales,Liverpool,54.099828,-1.796849,S79137,13/11/2022,Brake Replacement,55,A39527,30/04/2022,Windshield damage,3169,Major
C13650,VW,Polo,1.4,Heated Seats,Petrol,1993,195165,1165,Collins and Sons,Lancaster,51.230497,-0.467322,S41185,13/06/2023,Spark Plug Replacement,352,A20550,10/10/2020,Minor parking lot accident,700,Moderate
C13650,VW,Polo,1.4,Cruise Control,Petrol,1993,195165,1165,Collins and Sons,Lancaster,51.230497,-0.467322,S41185,13/06/2023,Spark Plug Replacement,352,A20550,10/10/2020,Minor parking lot accident,700,Moderate
C13650,VW,Polo,1.4,Sunroof,Petrol,1993,195165,1165,Collins and Sons,Lancaster,51.230497,-0.467322,S41185,13/06/2023,Spark Plug Replacement,352,A20550,10/10/2020,Minor parking lot accident,700,Moderate
C13650,VW,Polo,1.4,Heated Seats,Petrol,1993,195165,1165,Collins and Sons,Lancaster,51.230497,-0.467322,S41185,13/06/2023,Spark Plug Replacement,352,A20551,10/07/2023,Rear quarter panel dent,4529,Moderate
C13650,VW,Polo,1.4,Cruise Control,Petrol,1993,195165,1165,Collins and Sons,Lancaster,51.230497,-0.467322,S41185,13/06/2023,Spark Plug Replacement,352,A20551,10/07/2023,Rear quarter panel dent,4529,Moderate
C13650,VW,Polo,1.4,Sunroof,Petrol,1993,195165,1165,Collins and Sons,Lancaster,51.230497,-0.467322,S41185,13/06/2023,Spark Plug Replacement,352,A20551,10/07/2023,Rear quarter panel dent,4529,Moderate
C13650,VW,Polo,1.4,Heated Seats,Petrol,1993,195165,1165,Collins and Sons,Lancaster,51.230497,-0.467322,S41185,13/06/2023,Spark Plug Replacement,352,A20552,09/08/2022,Minor collision at roundabout,4787,Moderate
C13650,VW,Polo,1.4,Cruise Control,Petrol,1993,195165,1165,Collins and Sons,Lancaster,51.230497,-0.467322,S41185,13/06/2023,Spark Plug Replacement,352,A20552,09/08/2022,Minor collision at roundabout,4787,Moderate
C13650,VW,Polo,1.4,Sunroof,Petrol,1993,195165,1165,Collins and Sons,Lancaster,51.230497,-0.467322,S41185,13/06/2023,Spark Plug Replacement,352,A20552,09/08/2022,Minor collision at roundabout,4787,Moderate
C25534,VW,Polo,1.2,Cruise Control,Petrol,1994,223610,895,Macdonald Inc,Hull,52.499102,-2.33015,S76918,27/08/2021,Tire Replacement,454,A38370,01/04/2021,Side panel scratch,795,Minor
C25534,VW,Polo,1.2,Air Conditioning,Petrol,1994,223610,895,Macdonald Inc,Hull,52.499102,-2.33015,S76918,27/08/2021,Tire Replacement,454,A38370,01/04/2021,Side panel scratch,795,Minor
C25534,VW,Polo,1.2,Sunroof,Petrol,1994,223610,895,Macdonald Inc,Hull,52.499102,-2.33015,S76918,27/08/2021,Tire Replacement,454,A38370,01/04/2021,Side panel scratch,795,Minor
C25534,VW,Polo,1.2,Heated Seats,Petrol,1994,223610,895,Macdonald Inc,Hull,52.499102,-2.33015,S76918,27/08/2021,Tire Replacement,454,A38370,01/04/2021,Side panel scratch,795,Minor
C25534,VW,Polo,1.2,Cruise Control,Petrol,1994,223610,895,Macdonald Inc,Hull,52.499102,-2.33015,S76918,27/08/2021,Tire Replacement,454,A38371,10/12/2022,Front bumper scrape,3844,Minor
C25534,VW,Polo,1.2,Air Conditioning,Petrol,1994,223610,895,Macdonald Inc,Hull,52.499102,-2.33015,S76918,27/08/2021,Tire Replacement,454,A38371,10/12/2022,Front bumper scrape,3844,Minor
C25534,VW,Polo,1.2,Sunroof,Petrol,1994,223610,895,Macdonald Inc,Hull,52.499102,-2.33015,S76918,27/08/2021,Tire Replacement,454,A38371,10/12/2022,Front bumper scrape,3844,Minor
C25534,VW,Polo,1.2,Heated Seats,Petrol,1994,223610,895,Macdonald Inc,Hull,52.499102,-2.33015,S76918,27/08/2021,Tire Replacement,454,A38371,10/12/2022,Front bumper scrape,3844,Minor
C25534,VW,Polo,1.2,Cruise Control,Petrol,1994,223610,895,Macdonald Inc,Hull,52.499102,-2.33015,S76918,27/08/2021,Tire Replacement,454,A38372,21/03/2025,Door dent from tight parking,2395,Major
C25534,VW,Polo,1.2,Air Conditioning,Petrol,1994,223610,895,Macdonald Inc,Hull,52.499102,-2.33015,S76918,27/08/2021,Tire Replacement,454,A38372,21/03/2025,Door dent from tight parking,2395,Major
C25534,VW,Polo,1.2,Sunroof,Petrol,1994,223610,895,Macdonald Inc,Hull,52.499102,-2.33015,S76918,27/08/2021,Tire Replacement,454,A38372,21/03/2025,Door dent from tight parking,2395,Major
C25534,VW,Polo,1.2,Heated Seats,Petrol,1994,223610,895,Macdonald Inc,Hull,52.499102,-2.33015,S76918,27/08/2021,Tire Replacement,454,A38372,21/03/2025,Door dent from tight parking,2395,Major
C17522,BMW,X3,2,Air Conditioning,Petrol,1996,173343,3361,Mclean-Miller,Bath,54.735096,-2.81676,,,,,A26308,20/05/2021,Side mirror broken,2371,Moderate
C17522,BMW,X3,2,Cruise Control,Petrol,1996,173343,3361,Mclean-Miller,Bath,54.735096,-2.81676,,,,,A26308,20/05/2021,Side mirror broken,2371,Moderate
C17522,BMW,X3,2,Heated Seats,Petrol,1996,173343,3361,Mclean-Miller,Bath,54.735096,-2.81676,,,,,A26308,20/05/2021,Side mirror broken,2371,Moderate
C17522,BMW,X3,2,Bluetooth,Petrol,1996,173343,3361,Mclean-Miller,Bath,54.735096,-2.81676,,,,,A26308,20/05/2021,Side mirror broken,2371,Moderate
C17522,BMW,X3,2,Air Conditioning,Petrol,1996,173343,3361,Mclean-Miller,Bath,54.735096,-2.81676,,,,,A26309,23/10/2023,Rear bumper collision,4525,Moderate
C17522,BMW,X3,2,Cruise Control,Petrol,1996,173343,3361,Mclean-Miller,Bath,54.735096,-2.81676,,,,,A26309,23/10/2023,Rear bumper collision,4525,Moderate
C17522,BMW,X3,2,Heated Seats,Petrol,1996,173343,3361,Mclean-Miller,Bath,54.735096,-2.81676,,,,,A26309,23/10/2023,Rear bumper collision,4525,Moderate
C17522,BMW,X3,2,Bluetooth,Petrol,1996,173343,3361,Mclean-Miller,Bath,54.735096,-2.81676,,,,,A26309,23/10/2023,Rear bumper collision,4525,Moderate
C17522,BMW,X3,2,Air Conditioning,Petrol,1996,173343,3361,Mclean-Miller,Bath,54.735096,-2.81676,,,,,A26310,03/07/2021,Rear bumper collision,1908,Minor
C17522,BMW,X3,2,Cruise Control,Petrol,1996,173343,3361,Mclean-Miller,Bath,54.735096,-2.81676,,,,,A26310,03/07/2021,Rear bumper collision,1908,Minor
C17522,BMW,X3,2,Heated Seats,Petrol,1996,173343,3361,Mclean-Miller,Bath,54.735096,-2.81676,,,,,A26310,03/07/2021,Rear bumper collision,1908,Minor
C17522,BMW,X3,2,Bluetooth,Petrol,1996,173343,3361,Mclean-Miller,Bath,54.735096,-2.81676,,,,,A26310,03/07/2021,Rear bumper collision,1908,Minor
C25481,VW,Golf,2,Air Conditioning,Diesel,1995,145684,3012,"Kramer, Alvarez and Davis",Slough,52.850331,-1.749703,S76762,29/08/2022,Brake Replacement,50,A38300,23/11/2021,Minor collision at roundabout,1431,Moderate
C25481,VW,Golf,2,Sunroof,Diesel,1995,145684,3012,"Kramer, Alvarez and Davis",Slough,52.850331,-1.749703,S76762,29/08/2022,Brake Replacement,50,A38300,23/11/2021,Minor collision at roundabout,1431,Moderate
C25481,VW,Golf,2,Air Conditioning,Diesel,1995,145684,3012,"Kramer, Alvarez and Davis",Slough,52.850331,-1.749703,S76762,29/08/2022,Brake Replacement,50,A38301,16/05/2022,Minor collision at roundabout,1145,Severe
C25481,VW,Golf,2,Sunroof,Diesel,1995,145684,3012,"Kramer, Alvarez and Davis",Slough,52.850331,-1.749703,S76762,29/08/2022,Brake Replacement,50,A38301,16/05/2022,Minor collision at roundabout,1145,Severe
C25481,VW,Golf,2,Air Conditioning,Diesel,1995,145684,3012,"Kramer, Alvarez and Davis",Slough,52.850331,-1.749703,S76763,04/11/2020,Spark Plug Replacement,57,A38300,23/11/2021,Minor collision at roundabout,1431,Moderate
C25481,VW,Golf,2,Sunroof,Diesel,1995,145684,3012,"Kramer, Alvarez and Davis",Slough,52.850331,-1.749703,S76763,04/11/2020,Spark Plug Replacement,57,A38300,23/11/2021,Minor collision at roundabout,1431,Moderate
C25481,VW,Golf,2,Air Conditioning,Diesel,1995,145684,3012,"Kramer, Alvarez and Davis",Slough,52.850331,-1.749703,S76763,04/11/2020,Spark Plug Replacement,57,A38301,16/05/2022,Minor collision at roundabout,1145,Severe
C25481,VW,Golf,2,Sunroof,Diesel,1995,145684,3012,"Kramer, Alvarez and Davis",Slough,52.850331,-1.749703,S76763,04/11/2020,Spark Plug Replacement,57,A38301,16/05/2022,Minor collision at roundabout,1145,Severe
